STATE_CODE,STATE_CODE_EXP,SHRP_ID,COUNTY,COUNTY_EXP,FUNCTIONAL_CLASS,FUNCTIONAL_CLASS_EXP,ROUTE_NO,ROUTE_SIGNING,ROUTE_SIGNING_EXP,ROUTE_QUALIFIER,ROUTE_QUALIFIER_EXP,ALT_ROUTE_NAME,NO_OF_LANES,MILEPOINT,LOCATION_INFO
39,Ohio,4031,49,FRANKLIN,11,Urban Principal Arterial - Interstate,270,2,Interstate,,,,3,9.82,"1.1 MI N. OF I-70 -- 7.5 MI S. OF US-33 -- S. OF ROBERTS RD. -- NEAR COLUMBUS, OH"
39,Ohio,5003,93,LORAIN,2,Rural Principal Arterial - Other,20,3,U.S.,,,,2,11.11,"BEGINS 4.5 MILES EAST OF SR 58, 4.8 MILES SOUTHWEST OF SR 57, BETWEEN COUNTY RD 301 AND SR 511, 5.8 MILES SOUTHEAST OF ELYRIA, OH"
39,Ohio,5010,99,MAHONING,1,Rural Principal Arterial - Interstate,680,2,Interstate,,,,2,15.01,"NORTH OF I-80 / 76 -- N. OF US-224 -- 1.5 MI N. OF TOLLWAY PLAZA -- S. OF YOUNGSTOWN, OHIO"
39,Ohio,5569,9,ATHENS,12,Urban Principal Arterial - Other Freeways or Expressways,33,3,U.S.,,,,2,15.05,"BEGINS 0.8 MILES NORTH OF US 50, BETWEEN STROUDS RUN DR AND E STANE ST, LOCATED ON SOUTHBOUND OFF RAMP (EXIT 15), 2.6 MILES SOUTH OF THE PLAINS, OH"
39,Ohio,7021,173,WOOD,11,Urban Principal Arterial - Interstate,75,2,Interstate,,,,3,198.22,"S. OF US-20 & US-23 -- 2.3 MI N. OF BATES RD. -- S. OF TOLEDO, OH."
39,Ohio,9006,27,CLINTON,1,Rural Principal Arterial - Interstate,71,2,Interstate,,,,2,48.13,"BEGINS 2.5 MILES SOUTH WEST OF US-68, BEGINS, BETWEEN COUNTY RD 16 (CENTER RD) AND COUNTY RD 15 (GURNEYVILLE RD), 6.9 MILES NORTHWEST OF WILMINGTON, OH"
39,Ohio,A410,57,GREENE,11,Urban Principal Arterial - Interstate,675,2,Interstate,,,,2,24.05,"BEGINS 10.7 MILES NORTH OF US 35, 2.4 MILES SOUTH OF I-70, BETWEEN SR 444 AND SR 235, 9.2 MILES NORTHEAST OF DAYTON, OH"
39,Ohio,A411,57,GREENE,11,Urban Principal Arterial - Interstate,675,2,Interstate,,,,2,24.05,"BEGINS 10.7 MILES NORTH OF US 35, 2.4 MILES SOUTH OF I-70, BETWEEN SR 444 AND SR 235, 9.2 MILES NORTHEAST OF DAYTON, OH"
39,Ohio,A412,57,GREENE,11,Urban Principal Arterial - Interstate,675,2,Interstate,,,,2,24.05,"BEGINS 10.7 MILES NORTH OF US 35, 2.4 MILES SOUTH OF I-70, BETWEEN SR 444 AND SR 235, 9.2 MILES NORTHEAST OF DAYTON, OH"
39,Ohio,A430,57,GREENE,11,Urban Principal Arterial - Interstate,675,2,Interstate,,,,2,24.05,"BEGINS 10.7 MILES NORTH OF US 35, 2.4 MILES SOUTH OF I-70, BETWEEN SR 444 AND SR 235, 9.2 MILES NORTHEAST OF DAYTON, OH"
39,Ohio,A803,41,DELAWARE,9,Rural Local Collector,23,10,None of the above,,,,1,,"BEGINS 0.4 (ENDS 0.6) MILES SOUTHWEST OF THE INTERSECTION OF NORTON RD AND US 23, ON OLD US-23 (NORTON WALDO RD), BETWEEN NORTON RD AND COUNTY RD 198, 6.4 MILES NORTH OF DELAWARE, OH"
39,Ohio,A804,41,DELAWARE,9,Rural Local Collector,23,10,None of the above,,,,1,,"BEGINS 0.4 (ENDS 0.6) MILES SOUTHWEST OF THE INTERSECTION OF NORTON RD AND US 23, ON OLD US-23 (NORTON WALDO RD), BETWEEN NORTON RD AND COUNTY RD 198, 6.4 MILES NORTH OF DELAWARE, OH"
39,Ohio,B410,13,BELMONT,14,Urban Other Principal Arterial,7,3,U.S.,,,,2,12.48,"BEGINS 6.0 MILES SOUTH OF I-470, BETWEEN SHADYSIDE NORTH EXIT AND SHADYSIDE SOUTH EXIT, 29.0 MILES SOUTH OF STEUBENVILLE, OH, 2.0 MILES SOUTH OF BELLAIRE, OH"
39,Ohio,B411,13,BELMONT,14,Urban Other Principal Arterial,7,3,U.S.,,,,2,12.48,"BEGINS 6.0 MILES SOUTH OF I-470, BETWEEN SHADYSIDE NORTH EXIT AND SHADYSIDE SOUTH EXIT, 29.0 MILES SOUTH OF STEUBENVILLE, OH, 2.0 MILES SOUTH OF BELLAIRE, OH"
39,Ohio,B412,13,BELMONT,14,Urban Other Principal Arterial,7,3,U.S.,,,,2,12.48,"BEGINS 6.0 MILES SOUTH OF I-470, BETWEEN SHADYSIDE NORTH EXIT AND SHADYSIDE SOUTH EXIT, 29.0 MILES SOUTH OF STEUBENVILLE, OH, 2.0 MILES SOUTH OF BELLAIRE, OH"
39,Ohio,B430,13,BELMONT,14,Urban Other Principal Arterial,7,3,U.S.,,,,2,12.48,"BEGINS 6.0 MILES SOUTH OF I-470, BETWEEN SHADYSIDE NORTH EXIT AND SHADYSIDE SOUTH EXIT, 29.0 MILES SOUTH OF STEUBENVILLE, OH, 2.0 MILES SOUTH OF BELLAIRE, OH"
40,Oklahoma,0601,71,KAY,1,Rural Principal Arterial - Interstate,35,2,Interstate,,,,2,,15 Miles south of Kansas state line
40,Oklahoma,0602,71,KAY,1,Rural Principal Arterial - Interstate,35,2,Interstate,,,,2,,15 Miles south of Kansas state line
40,Oklahoma,0603,71,KAY,1,Rural Principal Arterial - Interstate,35,2,Interstate,,,,2,,15 Miles south of Kansas state line
40,Oklahoma,0604,71,KAY,1,Rural Principal Arterial - Interstate,35,2,Interstate,,,,2,,15 Miles south of Kansas state line
40,Oklahoma,0605,71,KAY,1,Rural Principal Arterial - Interstate,35,2,Interstate,,,,2,,15 Miles south of Kansas state line
40,Oklahoma,0606,71,KAY,1,Rural Principal Arterial - Interstate,35,2,Interstate,,,,2,,15 Miles south of Kansas state line
40,Oklahoma,0607,71,KAY,1,Rural Principal Arterial - Interstate,35,2,Interstate,,,,2,,15 Miles south of Kansas state line
40,Oklahoma,0608,71,KAY,1,Rural Principal Arterial - Interstate,35,2,Interstate,,,,2,,15 Miles south of Kansas state line
40,Oklahoma,1015,133,SEMINOLE,6,Rural Minor Arterial,3E,4,State,,,,2,,"STA 1533 to STA 1538, Approx. 2.5 Mi S of Seminole City Limit.  Coaligned with SR 99.  Project No. T"
40,Oklahoma,1017,101,MUSKOGEE,2,Rural Principal Arterial - Other,69,3,U.S.,,,,2,,"STA 3247 to STA 3252, Approx. 1580 ft. South of Arkansas River. SAP 73(170)."
40,Oklahoma,3018,109,OKLAHOMA,11,Urban Principal Arterial - Interstate,240,2,Interstate,,,,2,,"STA 693 to STA 688.  Approx 4.8 Mi E of IH35 and 130 ft. W of Air Depot Blvd.  OKC. CSN 55-65, FAP I"
40,Oklahoma,4086,51,GRADY,6,Rural Minor Arterial,81,3,U.S.,,,,1,,"STA 1487+56-1482+56. NW OF CHICKOSHA. C.S. NO 81-26-12, FAP NO F-162(38), APPROX. 1.1 MI N OF JCT. US62 & 0.7 MI S OF WASHITA RIVER."
40,Oklahoma,4087,65,JACKSON,2,Rural Principal Arterial - Other,62,3,U.S.,,,,2,,"sta 189+05-194+05, approx. 2.6 mi E of US 283.  Altus, OK.  CSN 62-33-04, FAP No. MAF-216(90). SPS sites 40A3 are on this project."
40,Oklahoma,4088,71,KAY,2,Rural Principal Arterial - Other,60,3,U.S.,,,,2,,"CSN P&S-36-30, FAP No. F-283(17). Sta 253+06-258+06. E. of Tonkawa. Approx 0.75 mi E of US177 and 1.0 mi W of Chickaskia River."
40,Oklahoma,4154,51,GRADY,6,Rural Minor Arterial,81,3,U.S.,,,,2,,"CSN 81-26-06, FAP No. MAF-162(133), SJN 81-26-06. Sta 351-346, Rush Springs, OK.  Approx. 1.08 mi S of Jct US81(Bus) and 4.75 mi N of Grady-Stephens Co Line"
40,Oklahoma,4157,97,MAYES,2,Rural Principal Arterial - Other,69,3,U.S.,,,,2,170.44,"STA 1205+10-1210+10, approx. 430 ft. N of Wagoner-mayes county line. Mazie, OK. Cont Sect No 69-49-2"
40,Oklahoma,4158,147,WASHINGTON,2,Rural Principal Arterial - Other,75,3,U.S.,,,,2,,"FAP No F-15 (213), STA 979-974. Begins approx. 1.5 mi S of Coney River and 5.5 mi N of AT&SF RR, N of Ramona, OK.  Same limits as 404155."
40,Oklahoma,4160,123,PONTOTOC,12,Urban Principal Arterial - Other Freeways or Expressways,3,4,State,,,,2,,"Sta 2012+90-2007+90, approx 1.16 mi E of SH1 and 0.82 mi W of Kerr Lab Rd. Ada, OK."
40,Oklahoma,4161,19,CARTER,2,Rural Principal Arterial - Other,70,3,U.S.,,,,1,,"CSN 70-10-37, FAP No. F-59(55). Sta 380-375, approx. 1.09 mi W of SH775 and 6.2 mi E of US77"
40,Oklahoma,4162,31,COMANCHE,2,Rural Principal Arterial - Other,62,3,U.S.,,,,2,,"STA 291+65-286+65. CS NO 62-16-04, FAP NO F-215(51), STATE JOB NO 04038(05). APPROX 3 MI W OF SH7A AND 0.8 MI E OF SH7."
40,Oklahoma,4163,11,BLAINE,2,Rural Principal Arterial - Other,270,3,U.S.,,,,2,,"STA 539+90-534+90, approx. 0.6 mi N or North Canadian River and 6.5 mi E of SH58.  Watonga, OK."
40,Oklahoma,4164,93,MAJOR,6,Rural Minor Arterial,60,3,U.S.,,,,1,4.56,"STA 2188+10-2183+10.  Approx 2.05 mi S of SH15 and 3.55 mi N of SH8.  Fairview, OK"
40,Oklahoma,4165,93,MAJOR,2,Rural Principal Arterial - Other,60,3,U.S.,,,,1,8.4,STA 483+70-478+70. APPROX. 2.2 Mi w of SH58 and 8.4 Mi E of SH8
40,Oklahoma,4166,121,PITTSBURG,2,Rural Principal Arterial - Other,69,3,U.S.,,,,2,,"FAP No. F-186(183), STA 700-705.  Begins Approx. 2.75 mi N of OK-113 and 0.35 mi S of Coal Creek, N of McAlester, OK"
40,Oklahoma,5021,97,MAYES,2,Rural Principal Arterial - Other,33,4,State,,,,2,,"STA 2062 to STA 2057, Approx 3.2 Mi E of Rogers/Mayes Co. Line, t.s. ends Approx 200'E of Section Line NS 428."
40,Oklahoma,A320,65,JACKSON,2,Rural Principal Arterial - Other,62,3,U.S.,,,,2,,"sta 189+05-194+05, approx. 2.6 mi E of US 283.  Altus, OK.  CSN 62-33-04, FAP No. MAF-216(90). SPS sites 40A3 are on this project."
40,Oklahoma,A330,65,JACKSON,2,Rural Principal Arterial - Other,62,3,U.S.,,,,2,,"sta 189+05-194+05, approx. 2.6 mi E of US 283.  Altus, OK.  CSN 62-33-04, FAP No. MAF-216(90). SPS sites 40A3 are on this project."
40,Oklahoma,A340,65,JACKSON,2,Rural Principal Arterial - Other,62,3,U.S.,,,,2,,"sta 189+05-194+05, approx. 2.6 mi E of US 283.  Altus, OK.  CSN 62-33-04, FAP No. MAF-216(90). SPS sites 40A3 are on this project."
40,Oklahoma,A350,65,JACKSON,2,Rural Principal Arterial - Other,62,3,U.S.,,,,2,,"sta 189+05-194+05, approx. 2.6 mi E of US 283.  Altus, OK.  CSN 62-33-04, FAP No. MAF-216(90). SPS sites 40A3 are on this project."
40,Oklahoma,A410,123,PONTOTOC,12,Urban Principal Arterial - Other Freeways or Expressways,3,4,State,,,,2,,"Sta 2012+90-2007+90, approx 1.16 mi E of SH1 and 0.82 mi W of Kerr Lab Rd. Ada, OK."
40,Oklahoma,A420,123,PONTOTOC,12,Urban Principal Arterial - Other Freeways or Expressways,3,4,State,,,,2,,"Sta 2012+90-2007+90, approx 1.16 mi E of SH1 and 0.82 mi W of Kerr Lab Rd. Ada, OK."
40,Oklahoma,A430,123,PONTOTOC,12,Urban Principal Arterial - Other Freeways or Expressways,3,4,State,,,,2,,"Sta 2012+90-2007+90, approx 1.16 mi E of SH1 and 0.82 mi W of Kerr Lab Rd. Ada, OK."
40,Oklahoma,B310,133,SEMINOLE,6,Rural Minor Arterial,3E,4,State,,,,2,,"STA 1533 to STA 1538, Approx. 2.5 Mi S of Seminole City Limit.  Coaligned with SR 99.  Project No. T"
40,Oklahoma,B320,133,SEMINOLE,6,Rural Minor Arterial,3E,4,State,,,,2,,"STA 1533 to STA 1538, Approx. 2.5 Mi S of Seminole City Limit.  Coaligned with SR 99.  Project No. T"
40,Oklahoma,B330,133,SEMINOLE,6,Rural Minor Arterial,3E,4,State,,,,2,,"STA 1533 to STA 1538, Approx. 2.5 Mi S of Seminole City Limit.  Coaligned with SR 99.  Project No. T"
40,Oklahoma,B350,133,SEMINOLE,6,Rural Minor Arterial,3E,4,State,,,,2,,"STA 1533 to STA 1538, Approx. 2.5 Mi S of Seminole City Limit.  Coaligned with SR 99.  Project No. T"
40,Oklahoma,B360,133,SEMINOLE,6,Rural Minor Arterial,3E,4,State,,,,2,,"STA 1533 to STA 1538, Approx. 2.5 Mi S of Seminole City Limit.  Coaligned with SR 99.  Project No. T"
40,Oklahoma,C310,71,KAY,2,Rural Principal Arterial - Other,60,3,U.S.,,,,2,,"CSN P&S-36-30, FAP No. F-283(17). Sta 253+06-258+06. E. of Tonkawa. Approx 0.75 mi E of US177 and 1.0 mi W of Chickaskia River."
40,Oklahoma,C320,71,KAY,2,Rural Principal Arterial - Other,60,3,U.S.,,,,2,,"CSN P&S-36-30, FAP No. F-283(17). Sta 253+06-258+06. E. of Tonkawa. Approx 0.75 mi E of US177 and 1.0 mi W of Chickaskia River."
40,Oklahoma,C330,71,KAY,2,Rural Principal Arterial - Other,60,3,U.S.,,,,2,,"CSN P&S-36-30, FAP No. F-283(17). Sta 253+06-258+06. E. of Tonkawa. Approx 0.75 mi E of US177 and 1.0 mi W of Chickaskia River."
40,Oklahoma,C350,71,KAY,2,Rural Principal Arterial - Other,60,3,U.S.,,,,2,,"CSN P&S-36-30, FAP No. F-283(17). Sta 253+06-258+06. E. of Tonkawa. Approx 0.75 mi E of US177 and 1.0 mi W of Chickaskia River."
41,Oregon,2002,67,WASHINGTON,2,Rural Principal Arterial - Other,26,3,U.S.,,,,2,56.33,"START OF SECTION IS 480 FEET EAST OF GORDON ROAD OVERPASS, STATION 2513+00. APPROX. 6 MI. EAST OF US-26 INTERSECTION WITH ST-47."
41,Oregon,5005,43,LINN,1,Rural Principal Arterial - Interstate,5,2,Interstate,,,,2,232.35,THE START OF SECTION IS APPROXIMATELY 4710 FEET SOUTH OF THE SANTIAM HIGHWAY INTERCHANGE. APPROX. 2.5 MI. SOUTH OF ST-34 INTERSECTION WITH IH-5.
41,Oregon,5006,61,UNION,1,Rural Principal Arterial - Interstate,84,2,Interstate,,,,2,265.87,THE START OF SECTION IS ABOUT 5180 FEET EAST OF THE RAILROAD OVERPASS/INTERCHANGE.  APPROX. AT INTERSECTION OF ST-82 AND IH-84.
41,Oregon,5008,61,UNION,1,Rural Principal Arterial - Interstate,84,2,Interstate,,,,2,264.07,THE START OF SECTION IS ABOUT 590 FEET WEST OF McALISTER LANE OVERPASS. APPROX. AT INTERSECTION OF ST-203 AND IH-84.
41,Oregon,5021,39,LANE,1,Rural Principal Arterial - Interstate,5,2,Interstate,,,,2,181.84,THE START OF SECTION IS ABOUT 1120 FT. SOUTH OF THE CENTERLINE OF THE MARKET ROAD OVERPASS. APPROX. 6 MI. SOUTH OF ST-58 INTERSECTION WITH IH-5.
41,Oregon,5022,39,LANE,1,Rural Principal Arterial - Interstate,5,2,Interstate,,,,2,185.99,THE START OF SECTION IS ABOUT 2300 FEET SOUTH OF PEEBLES ROAD OVERCROSSING.
41,Oregon,6011,43,LINN,1,Rural Principal Arterial - Interstate,5,2,Interstate,,,,2,210.09,THE START OF SECTION IS ABOUT 1580 FEET SOUTH OF THE LITTLE MUDDY CREEK CROSSING.  APPROX. 8.5 MI. SOUTH OF ST-228 INTERSECTION WITH IH-5.
41,Oregon,6012,65,WASCO,1,Rural Principal Arterial - Interstate,84,2,Interstate,,,,2,70.69,THE START OF SECTION IS ABOUT 0.75 MILES FROM THE OVERPASS AT MOSIER INTERCHANGE.  APPROX. 5 MI. EAST OF ST-35 INTERSECTION WITH IH-84.
41,Oregon,7018,43,LINN,1,Rural Principal Arterial - Interstate,5,2,Interstate,,,,2,234.94,START OF SECTION IS AT STATION 1017+10.  ABOUT 3840 FT. SOUTH OF MURDER CREEK INTERCHANGE.  APPROX. 5 MI. NORTH OF US-20 INTERSECTION WITH IH-5.
41,Oregon,7019,29,JACKSON,2,Rural Principal Arterial - Other,62,3,U.S.,,,,1,7.66,THE START OF SECTION IS ACROSS FROM THE WEIGH STATION AND VETERAN ADMINISTRATION MEMORIAL FIELD.  APPROX. 2 MI. NORTH OF ST-140 INTERSECTION WITH ST-62.  ANTELOPE CR. BRIDGE IS 0.9 MI. NORTH OF START.
41,Oregon,7081,59,UMATILLA,1,Rural Principal Arterial - Interstate,82,2,Interstate,,,,2,8.7,START IS 1.1 MILES EAST OF THE WESTLAND-ORDINANCE ROAD UNDERCROSSING.  APPROX. 1 MI. NORTH OF US-730 INTERSECTION WITH IG-82.
42,Pennsylvania,0601,27,CENTRE,1,Rural Principal Arterial - Interstate,80,2,Interstate,,,,2,155.7,"BETWEEN EXITS 21 & 22 (SNOWSHOE, PA)"
42,Pennsylvania,0602,27,CENTRE,1,Rural Principal Arterial - Interstate,80,2,Interstate,,,,2,155.7,"BETWEEN EXITS 21 & 22 (SNOWSHOE, PA)"
42,Pennsylvania,0603,27,CENTRE,1,Rural Principal Arterial - Interstate,80,2,Interstate,,,,2,155.7,"BETWEEN EXITS 21 & 22 (SNOWSHOE, PA)"
42,Pennsylvania,0604,27,CENTRE,1,Rural Principal Arterial - Interstate,80,2,Interstate,,,,2,155.7,"BETWEEN EXITS 21 & 22 (SNOWSHOE, PA)"
42,Pennsylvania,0605,27,CENTRE,1,Rural Principal Arterial - Interstate,80,2,Interstate,,,,2,155.7,"BETWEEN EXITS 21 & 22 (SNOWSHOE, PA)"
42,Pennsylvania,0606,27,CENTRE,1,Rural Principal Arterial - Interstate,80,2,Interstate,,,,2,155.7,"BETWEEN EXITS 21 & 22 (SNOWSHOE, PA)"
42,Pennsylvania,0607,27,CENTRE,1,Rural Principal Arterial - Interstate,80,2,Interstate,,,,2,155.7,"BETWEEN EXITS 21 & 22 (SNOWSHOE, PA)"
42,Pennsylvania,0608,27,CENTRE,1,Rural Principal Arterial - Interstate,80,2,Interstate,,,,2,155.7,"BETWEEN EXITS 21 & 22 (SNOWSHOE, PA)"
42,Pennsylvania,0659,27,CENTRE,1,Rural Principal Arterial - Interstate,80,2,Interstate,,,,2,155.7,"BETWEEN EXITS 21 & 22 (SNOWSHOE, PA)"
42,Pennsylvania,0660,27,CENTRE,1,Rural Principal Arterial - Interstate,80,2,Interstate,,,,2,155.7,"BETWEEN EXITS 21 & 22 (SNOWSHOE, PA)"
42,Pennsylvania,0661,27,CENTRE,1,Rural Principal Arterial - Interstate,80,2,Interstate,,,,2,155.7,"BETWEEN EXITS 21 & 22 (SNOWSHOE, PA)"
42,Pennsylvania,0662,27,CENTRE,1,Rural Principal Arterial - Interstate,80,2,Interstate,,,,2,155.7,"BETWEEN EXITS 21 & 22 (SNOWSHOE, PA)"
42,Pennsylvania,1597,117,TIOGA,6,Rural Minor Arterial,49,4,State,,,,1,53.0,"BEGINS 5.9 MILES WEST OF US 15, BETWEEN THRONBOTTOM RD AND BOTTOM HILL RD, 24.2 MILES WEST OF ELMIRA, NY, 3.5 MILE EAST OF ELKLAND, PA "
42,Pennsylvania,1598,41,CUMBERLAND,1,Rural Principal Arterial - Interstate,81,2,Interstate,,,,2,580.0,"EAST OF I-596 OVERHEAD STRUCTURE   (HARRISBURG,PA)"
42,Pennsylvania,1599,47,ELK,14,Urban Other Principal Arterial,120,4,State,,,,1,4.0,"BEGINS 1.2 MILES NORTHWEST OF US 219, BETWEEN ARTHUR AVE AND MEADOWBROOK RD, 4.2 MILES WEST OF ST MARYS, PA"
42,Pennsylvania,1605,97,NORTHUMBERLAND,14,Urban Other Principal Arterial,147,4,State,,,,1,78.0,"NORTH OF TWP ROAD 581 CONIT. STA 672+ TO 677+   (WILLIAMSPORT,PA)"
42,Pennsylvania,1606,9,BEDFORD,2,Rural Principal Arterial - Other,99,2,Interstate,,,,2,12.36,"BEGINS 12.8 MILES NORTH OF I-76, BETWEEN BLUE KNOB STATE PARK (SARAH FURNACE RD) AND CLAYSBURG KING (OLD US 220), 18.6 MILES SOUTH OF ALTOONA, PA"
42,Pennsylvania,1608,9,BEDFORD,6,Rural Minor Arterial,96,4,State,,,,1,41.0,"SOUTH OF INTERSECTION OF SR 96 AND 31   (BEDFORD,PA)"
42,Pennsylvania,1610,133,YORK,1,Rural Principal Arterial - Interstate,83,2,Interstate,,,,2,80.0,"BETWEEN EXITS 2&3   (YORK,PA)"
42,Pennsylvania,1613,45,DELAWARE,11,Urban Principal Arterial - Interstate,476,2,Interstate,,,,3,9.99,"BEGINS 3.2 MILES SOUTH OF US 30, BETWEEN DARBY RD AND MARPLE RD, 5.0 MILES WEST OF PHILADELPHIA, PA"
42,Pennsylvania,1614,27,CENTRE,2,Rural Principal Arterial - Other,220,3,U.S.,,,,1,17.0,"BEGINS 1.3 MILES NORTH OF I-99 ON (ALT) U.S. 220, BETWEEN FETZER LN AND SPACKMAN LN, 9.0 MILES WEST OF STATE COLLEGE, PA"
42,Pennsylvania,1617,91,MONTGOMERY,11,Urban Principal Arterial - Interstate,476,2,Interstate,,,,3,15.42,"1/2 MILE SOUTH  OF I-76   (VALLEY FORGE,PA)"
42,Pennsylvania,1618,111,SOMERSET,7,Rural Major Collector,160,4,State,,,,1,,"BETWEEN PLEASANT UNION AND CALLIMONT   (BEDFORD,PA)"
42,Pennsylvania,1623,81,LYCOMING,11,Urban Principal Arterial - Interstate,180,2,Interstate,,,,2,24.12,"BEGINS 2.4 MILES EAST OF US 15 SOUTH, BETWEEN MONTROUSVILLE/WARRENSVILLE (EXIT 23) AND FAZON (EXIT 25), 620' EAST OF MILE MARKER 24.1, 1.3 MILES EAST OF WILLIAMSPORT, PA"
42,Pennsylvania,1627,33,CLEARFIELD,1,Rural Principal Arterial - Interstate,80,2,Interstate,,,,2,118.95,"BEGINS 0.81 MILES WEST OF SR 879, BETWEEN SR 879 AND BOSHEN RD, 38.6 MILES NORTHWEST OF STATE COLLEGE, PA, 2.9 MILES NORTH OF CLEARFIELD, PA"
42,Pennsylvania,1690,81,LYCOMING,1,Rural Principal Arterial - Interstate,180,2,Interstate,,,,2,,"BETWEEN MUNCY AND HALLS EXITS  (WILLIAMSPORT,PA)"
42,Pennsylvania,1691,7,BEAVER,14,Urban Other Principal Arterial,51,4,State,,,,2,,"BEGINS 5.5 MILES WEST OF I-376, BETWEEN CANNELTON RD AND WAGONER DR, 37.9 MILES NORTH WEST OF PITTSBURGH, PA"
42,Pennsylvania,3044,11,BERKS,1,Rural Principal Arterial - Interstate,78,2,Interstate,,,,2,34.1,"BEGINS 4.5 MILES EAST OF SR 61, BETWEEN MONUMENT RD AND WILLOW ST (SR 143), 3.3 MILES EAST OF HAMBURG, PA"
42,Pennsylvania,5020,91,MONTGOMERY,11,Urban Principal Arterial - Interstate,476,2,Interstate,,,,3,18.6,"SOUTH OF RIDGE AVE INTERCHANGE   (NORRISTOWN,PA)"
42,Pennsylvania,7025,21,CAMBRIA,2,Rural Principal Arterial - Other,219,3,U.S.,,,,2,10.1,"2 MILES FROM SR 56 OVERPASS (ALTOONA,PA)"
42,Pennsylvania,7037,65,JEFFERSON,1,Rural Principal Arterial - Interstate,80,2,Interstate,,,,2,80.5,"BETWEEN EXITS 13 & 14  (DUBOIS,PA)"
42,Pennsylvania,9027,11,BERKS,1,Rural Principal Arterial - Interstate,78,2,Interstate,,,,2,33.79,"BEGINS 4.2 MILES EAST OF SR 61, BETWEEN MONUMENT RD AND WILLOW ST (SR 143), 3.0 MILES EAST OF HAMBURG, PA"
42,Pennsylvania,A310,97,NORTHUMBERLAND,14,Urban Other Principal Arterial,147,4,State,,,,1,78.0,"NORTH OF TWP ROAD 581 CONIT. STA 672+ TO 677+   (WILLIAMSPORT,PA)"
42,Pennsylvania,A320,97,NORTHUMBERLAND,14,Urban Other Principal Arterial,147,4,State,,,,1,78.0,"NORTH OF TWP ROAD 581 CONIT. STA 672+ TO 677+   (WILLIAMSPORT,PA)"
42,Pennsylvania,A330,97,NORTHUMBERLAND,14,Urban Other Principal Arterial,147,4,State,,,,1,78.0,"NORTH OF TWP ROAD 581 CONIT. STA 672+ TO 677+   (WILLIAMSPORT,PA)"
42,Pennsylvania,A340,97,NORTHUMBERLAND,14,Urban Other Principal Arterial,147,4,State,,,,1,78.0,"NORTH OF TWP ROAD 581 CONIT. STA 672+ TO 677+   (WILLIAMSPORT,PA)"
42,Pennsylvania,A350,97,NORTHUMBERLAND,14,Urban Other Principal Arterial,147,4,State,,,,1,78.0,"NORTH OF TWP ROAD 581 CONIT. STA 672+ TO 677+   (WILLIAMSPORT,PA)"
42,Pennsylvania,A351,97,NORTHUMBERLAND,14,Urban Other Principal Arterial,147,4,State,,,,1,78.0,"NORTH OF TWP ROAD 581 CONIT. STA 672+ TO 677+   (WILLIAMSPORT,PA)"
42,Pennsylvania,A410,81,LYCOMING,1,Rural Principal Arterial - Interstate,180,2,Interstate,,,,2,,"BETWEEN MUNCY AND HALLS EXITS  (WILLIAMSPORT,PA)"
42,Pennsylvania,A411,81,LYCOMING,1,Rural Principal Arterial - Interstate,180,2,Interstate,,,,2,,"BETWEEN MUNCY AND HALLS EXITS  (WILLIAMSPORT,PA)"
42,Pennsylvania,A430,81,LYCOMING,1,Rural Principal Arterial - Interstate,180,2,Interstate,,,,2,,"BETWEEN MUNCY AND HALLS EXITS  (WILLIAMSPORT,PA)"
42,Pennsylvania,B310,117,TIOGA,6,Rural Minor Arterial,49,4,State,,,,1,53.0,"BEGINS 5.9 MILES WEST OF US 15, BETWEEN THRONBOTTOM RD AND BOTTOM HILL RD, 24.2 MILES WEST OF ELMIRA, NY, 3.5 MILE EAST OF ELKLAND, PA "
42,Pennsylvania,B330,117,TIOGA,6,Rural Minor Arterial,49,4,State,,,,1,53.0,"BEGINS 5.9 MILES WEST OF US 15, BETWEEN THRONBOTTOM RD AND BOTTOM HILL RD, 24.2 MILES WEST OF ELMIRA, NY, 3.5 MILE EAST OF ELKLAND, PA "
42,Pennsylvania,B340,117,TIOGA,6,Rural Minor Arterial,49,4,State,,,,1,53.0,"BEGINS 5.9 MILES WEST OF US 15, BETWEEN THRONBOTTOM RD AND BOTTOM HILL RD, 24.2 MILES WEST OF ELMIRA, NY, 3.5 MILE EAST OF ELKLAND, PA "
42,Pennsylvania,B350,117,TIOGA,6,Rural Minor Arterial,49,4,State,,,,1,53.0,"BEGINS 5.9 MILES WEST OF US 15, BETWEEN THRONBOTTOM RD AND BOTTOM HILL RD, 24.2 MILES WEST OF ELMIRA, NY, 3.5 MILE EAST OF ELKLAND, PA "
42,Pennsylvania,B351,117,TIOGA,6,Rural Minor Arterial,49,4,State,,,,1,53.0,"BEGINS 5.9 MILES WEST OF US 15, BETWEEN THRONBOTTOM RD AND BOTTOM HILL RD, 24.2 MILES WEST OF ELMIRA, NY, 3.5 MILE EAST OF ELKLAND, PA "
42,Pennsylvania,C410,9,BEDFORD,2,Rural Principal Arterial - Other,99,2,Interstate,,,,2,12.36,"BEGINS 12.8 MILES NORTH OF I-76, BETWEEN BLUE KNOB STATE PARK (SARAH FURNACE RD) AND CLAYSBURG KING (OLD US 220), 18.6 MILES SOUTH OF ALTOONA, PA"
